CHROM	POS	WEIR_AND_COCKERHAM_FST	locus.length	pop0.samples	pop1.samples
dDocent_Contig_8644	9	0.318182	190	6	2
dDocent_Contig_8646	163	0.124183	190	21	29
dDocent_Contig_8647	18	0.713302	190	14	15
dDocent_Contig_865	25	0.0463576	190	8	6
dDocent_Contig_8657	23	-0.000925255	190	21	29
dDocent_Contig_8658	61	0.0182961	190	16	20
dDocent_Contig_8659	42	0.0569117	190	8	18
dDocent_Contig_8660	54	0	190	14	17
dDocent_Contig_8661	21	0.222106	190	12	17
dDocent_Contig_8667	14	0.0463576	190	8	6
dDocent_Contig_8669	127	0.0370274	190	21	29
dDocent_Contig_867	59	0.155907	190	9	11
dDocent_Contig_8671	68	-0.00363635	190	21	29
dDocent_Contig_8678	50	0.096443	190	16	22
dDocent_Contig_8679	76	0	190	14	5
dDocent_Contig_8681	12	0	190	17	25
dDocent_Contig_8684	8	0.264488	190	21	29
dDocent_Contig_8686	40	0.0941375	190	9	17
dDocent_Contig_8690	159	0.303898	190	21	29
dDocent_Contig_8691	15	0.0577574	190	13	24
dDocent_Contig_8693	124	0	190	8	8
dDocent_Contig_8696	107	0.0501044	190	7	5
dDocent_Contig_8698	169	-0.00579701	190	21	29
dDocent_Contig_87	14	0.0086836	190	20	29
dDocent_Contig_870	39	0.00922157	190	17	23
dDocent_Contig_8706	127	0.0198147	190	21	29
dDocent_Contig_8707	142	-0.0645161	190	6	11
dDocent_Contig_8711	152	0.01607	190	9	14
dDocent_Contig_8713	23	0.0514033	190	11	13
dDocent_Contig_8716	57	0	190	5	2
dDocent_Contig_8720	37	0	190	9	16
dDocent_Contig_8725	49	-0.0130495	190	12	22
dDocent_Contig_8727	27	0.0923814	190	10	11
dDocent_Contig_8728	74	-0.052284	190	6	12
dDocent_Contig_8732	19	0.284563	190	21	29
dDocent_Contig_8736	40	0.0202997	190	12	19
dDocent_Contig_874	8	0.0106376	190	18	26
dDocent_Contig_8741	14	0.04209	190	15	14
dDocent_Contig_8743	59	0.162012	190	8	19
dDocent_Contig_8746	20	0.00871931	190	20	28
dDocent_Contig_8747	169	0	190	9	17
dDocent_Contig_8753	24	0.172659	190	21	29
dDocent_Contig_8754	44	0.274866	190	8	9
dDocent_Contig_8760	25	0	190	11	20
dDocent_Contig_8764	172	0.00229801	190	9	14
dDocent_Contig_8765	119	0.0378927	190	8	19
dDocent_Contig_8770	32	-0.0171021	190	21	29
dDocent_Contig_8771	184	0.0616413	190	20	24
dDocent_Contig_8774	109	0.25	190	6	3
dDocent_Contig_8776	29	0.0133638	190	15	22
dDocent_Contig_8777	163	-0.0326495	190	8	13
dDocent_Contig_8779	81	-0.00341545	190	21	29
dDocent_Contig_8781	25	0.113082	190	19	26
dDocent_Contig_8783	28	0.00366397	190	21	29
dDocent_Contig_8787	39	-0.00978746	190	17	24
dDocent_Contig_8789	8	0	190	11	14
dDocent_Contig_8790	160	0.0232558	190	15	21
dDocent_Contig_8791	9	0.146383	190	21	29
dDocent_Contig_8793	10	-0.00754378	190	17	24
dDocent_Contig_8795	22	-0.00578334	190	20	27
dDocent_Contig_8798	72	0	190	8	12
dDocent_Contig_8801	107	0.0540541	190	7	10
dDocent_Contig_8804	11	0.109062	190	19	24
dDocent_Contig_8811	140	0.0146726	190	16	25
dDocent_Contig_8812	162	0.138916	190	16	26
dDocent_Contig_8814	141	0	190	18	27
dDocent_Contig_8816	110	0.0554457	190	8	17
dDocent_Contig_8818	20	0.0820124	190	8	9
dDocent_Contig_8819	30	0.131684	190	16	24
dDocent_Contig_882	8	0.434478	190	10	20
dDocent_Contig_8821	54	0.246203	190	5	8
dDocent_Contig_8822	52	0.137292	190	11	15
dDocent_Contig_8829	57	-0.0205893	190	21	29
dDocent_Contig_883	9	0.102928	190	17	27
dDocent_Contig_8830	25	-0.00754378	190	17	24
dDocent_Contig_8831	25	0	190	8	8
dDocent_Contig_8832	44	0.165587	190	21	29
dDocent_Contig_8843	21	0.132236	190	7	10
dDocent_Contig_8845	12	0.00154437	190	19	18
dDocent_Contig_8846	22	-0.446078	190	13	1
dDocent_Contig_8848	23	-0.00184337	190	16	17
dDocent_Contig_8852	31	0.13692	190	21	29
dDocent_Contig_8853	36	0.117891	190	8	13
dDocent_Contig_8860	17	0	190	8	6
dDocent_Contig_8862	169	0.233415	190	6	4
dDocent_Contig_8863	66	0.171712	190	7	5
dDocent_Contig_8866	131	0.0370274	190	21	29
dDocent_Contig_8870	11	0	190	6	10
dDocent_Contig_8871	11	0.329045	190	8	10
dDocent_Contig_8875	38	0.208971	190	17	24
dDocent_Contig_8876	12	0.0285826	190	21	29
dDocent_Contig_8885	12	1	190	6	1
dDocent_Contig_8887	12	-0.0152889	190	13	27
dDocent_Contig_8889	23	0.0745044	190	21	29
dDocent_Contig_8890	77	0.108333	190	21	29
dDocent_Contig_8895	128	0	190	7	5
dDocent_Contig_8896	24	0.0531138	190	17	27
dDocent_Contig_8899	156	0.0258017	190	16	25
dDocent_Contig_890	78	0	190	9	13
dDocent_Contig_8904	12	0.130506	190	21	29
dDocent_Contig_8905	36	0.113524	190	21	29
dDocent_Contig_8907	132	0.132515	190	16	26
dDocent_Contig_8909	87	0.374035	190	21	29
dDocent_Contig_891	113	0.0051714	190	21	29
dDocent_Contig_8911	74	-0.170732	190	2	8
dDocent_Contig_8914	28	0.0573296	190	21	29
dDocent_Contig_8915	42	0.871842	190	8	2
dDocent_Contig_8916	181	0.0319773	190	11	21
dDocent_Contig_8917	12	0.0184853	190	21	29
dDocent_Contig_8919	8	0.0326635	190	8	13
dDocent_Contig_892	29	-0.00805187	190	12	10
dDocent_Contig_8920	54	0.333333	190	7	7
dDocent_Contig_8928	81	0.459075	190	6	19
dDocent_Contig_893	73	0	190	11	17
dDocent_Contig_8931	8	-0.0563747	190	4	9
dDocent_Contig_8934	20	-0.113871	190	12	5
dDocent_Contig_8937	176	-0.00978049	190	7	5
dDocent_Contig_8940	17	0.689522	190	17	26
dDocent_Contig_8942	16	0.00881415	190	21	29
dDocent_Contig_8944	151	0.0181917	190	21	29
dDocent_Contig_8950	11	0.0526633	190	21	29
dDocent_Contig_8952	68	-0.4	190	3	1
dDocent_Contig_8957	69	-0.0337857	190	8	5
dDocent_Contig_8961	83	0.135229	190	21	29
dDocent_Contig_8964	24	-0.00180753	190	16	24
dDocent_Contig_8966	77	0	190	18	21
dDocent_Contig_8967	22	0.228238	190	21	29
dDocent_Contig_897	28	0.0116959	190	15	21
dDocent_Contig_8972	167	0.0599275	190	21	29
dDocent_Contig_8973	56	0.0416667	190	13	13
dDocent_Contig_8974	38	0	190	18	11
dDocent_Contig_8975	44	0.198354	190	15	17
dDocent_Contig_8976	33	0.0658428	190	21	29
dDocent_Contig_8978	18	0.105511	190	21	29
dDocent_Contig_8980	16	0	190	17	26
dDocent_Contig_8983	171	0.0124978	190	20	29
dDocent_Contig_8986	34	0.224377	190	5	14
dDocent_Contig_8987	16	0.0477509	190	8	16
dDocent_Contig_8989	117	-0.0631084	190	7	4
dDocent_Contig_8991	17	0.381394	190	19	24
dDocent_Contig_8996	23	0	190	9	16
dDocent_Contig_8999	14	-0.003821	190	15	17
dDocent_Contig_9001	151	-0.0478677	190	7	4
dDocent_Contig_9003	8	0.577569	190	21	29
dDocent_Contig_9009	31	0.00292483	190	14	26
dDocent_Contig_9012	8	0.0937053	190	15	13
dDocent_Contig_9018	20	0.173795	190	8	18
dDocent_Contig_902	55	0.00871931	190	20	28
dDocent_Contig_9020	34	0	190	13	3
dDocent_Contig_9022	18	0.151778	190	7	13
dDocent_Contig_9027	39	0.0737531	190	16	6
dDocent_Contig_9028	54	-0.134752	190	4	16
dDocent_Contig_9029	16	-0.0322222	190	18	7
dDocent_Contig_903	15	0.0106376	190	18	26
dDocent_Contig_9032	43	0.275909	190	21	29
dDocent_Contig_9034	77	0.0650748	190	20	21
dDocent_Contig_9035	20	0.203008	190	20	27
dDocent_Contig_9036	175	0.0493425	190	21	29
dDocent_Contig_904	17	-0.00620393	190	21	29
dDocent_Contig_9045	70	0	190	16	21
dDocent_Contig_9048	28	0	190	8	8
dDocent_Contig_9051	31	0	190	20	28
dDocent_Contig_9053	30	-0.0164815	190	21	29
dDocent_Contig_9061	13	0.03177	190	10	18
dDocent_Contig_9062	63	0.118013	190	21	29
dDocent_Contig_9065	27	0.23284	190	17	26
dDocent_Contig_9068	77	0	190	9	20
dDocent_Contig_907	23	-0.00743208	190	18	26
dDocent_Contig_9074	30	0.0421655	190	17	20
dDocent_Contig_9075	153	0.0949	190	21	29
dDocent_Contig_9076	43	0.806168	190	7	18
dDocent_Contig_9078	22	-0.0248482	190	8	15
dDocent_Contig_9079	46	0.421053	190	7	1
dDocent_Contig_9080	11	0.0226225	190	8	15
dDocent_Contig_9081	28	-0.0243902	190	7	6
dDocent_Contig_9083	33	0	190	10	6
dDocent_Contig_9085	25	0.0897432	190	11	19
dDocent_Contig_9089	11	0	190	18	27
dDocent_Contig_9091	28	0.494882	190	11	16
dDocent_Contig_9094	51	0.112628	190	10	20
dDocent_Contig_9096	105	0.0131018	190	17	26
dDocent_Contig_9098	19	0.211534	190	21	29
dDocent_Contig_91	64	0.0395028	190	20	28
dDocent_Contig_9104	21	-0.0246954	190	6	4
dDocent_Contig_9107	41	0.189938	190	19	26
dDocent_Contig_9108	37	0.115385	190	6	3
dDocent_Contig_911	11	0.0114489	190	16	23
dDocent_Contig_9112	19	0	190	9	8
dDocent_Contig_9113	8	-0.0144955	190	18	22
dDocent_Contig_9114	148	0	190	7	9
dDocent_Contig_9117	14	-0.0253665	190	14	22
dDocent_Contig_912	135	0.0494219	190	21	29
dDocent_Contig_9122	65	-0.0031014	190	21	29
dDocent_Contig_9123	27	0.0305677	190	10	18
dDocent_Contig_9125	30	0.196266	190	21	29
dDocent_Contig_9126	137	-0.148438	190	6	2
dDocent_Contig_9129	40	0	190	8	6
dDocent_Contig_913	10	0.0204282	190	18	29
dDocent_Contig_9131	136	-0.0121269	190	7	6
dDocent_Contig_9133	109	0.0435313	190	19	26
dDocent_Contig_9136	36	-0.027284	190	7	5
dDocent_Contig_914	106	0.324607	190	21	29
dDocent_Contig_9140	55	0.157529	190	21	29
dDocent_Contig_9141	169	0.0697373	190	21	29
dDocent_Contig_9143	49	0.392474	190	7	12
dDocent_Contig_9146	43	-0.0152265	190	9	7
dDocent_Contig_9147	108	-0.00805187	190	10	12
dDocent_Contig_9149	18	0.10141	190	8	15
dDocent_Contig_915	19	0.0250163	190	18	27
dDocent_Contig_9150	28	0.0360538	190	15	12
dDocent_Contig_9151	12	0.156848	190	7	11
dDocent_Contig_9152	29	-0.019069	190	11	25
dDocent_Contig_9154	74	-0.00374896	190	19	27
dDocent_Contig_9155	68	-0.00649576	190	15	19
dDocent_Contig_9156	23	-0.0271498	190	8	19
dDocent_Contig_9157	57	0.0303738	190	8	5
dDocent_Contig_9159	26	0.165912	190	12	5
dDocent_Contig_9160	12	0.00288462	190	17	17
dDocent_Contig_9161	85	0.338371	190	12	8
dDocent_Contig_9165	62	0.513181	190	15	23
dDocent_Contig_9168	114	0.0819672	190	7	12
dDocent_Contig_917	16	0.0446161	190	21	29
dDocent_Contig_9172	24	-0.0282701	190	11	18
dDocent_Contig_9174	28	0.647793	190	21	29
dDocent_Contig_9175	47	0.0981351	190	21	29
dDocent_Contig_918	44	0.0373462	190	11	15
dDocent_Contig_9180	31	0.122702	190	21	29
dDocent_Contig_9184	110	0.286689	190	9	19
dDocent_Contig_9185	32	0.00970391	190	12	15
dDocent_Contig_9186	50	0.0448548	190	15	18
dDocent_Contig_9189	136	0.372119	190	21	29
dDocent_Contig_9192	42	-0.0307723	190	7	16
dDocent_Contig_9193	19	0.299705	190	7	12
dDocent_Contig_9195	14	0.0569117	190	8	18
dDocent_Contig_9196	10	0.00138598	190	20	19
dDocent_Contig_92	111	0.0949382	190	19	27
dDocent_Contig_920	151	0.291316	190	8	10
dDocent_Contig_9202	16	0.261942	190	15	24
dDocent_Contig_9203	53	-0.0196255	190	10	20
dDocent_Contig_9204	39	-0.0334126	190	21	29
dDocent_Contig_9206	39	0.0701914	190	15	20
dDocent_Contig_921	134	-0.0886165	190	7	4
dDocent_Contig_9212	43	0	190	6	1
dDocent_Contig_9213	181	0.0138078	190	10	13
dDocent_Contig_9226	11	0	190	20	27
dDocent_Contig_9228	81	0	190	21	29
dDocent_Contig_9231	46	-0.0312227	190	11	19
dDocent_Contig_9234	18	0.0405633	190	21	29
dDocent_Contig_9236	11	0	190	9	13
dDocent_Contig_9238	18	0.0517925	190	21	29
dDocent_Contig_924	79	0.0272698	190	12	22
dDocent_Contig_9240	112	0.311005	190	8	18
dDocent_Contig_9241	51	0.0932128	190	17	22
dDocent_Contig_9244	113	0	190	15	25
dDocent_Contig_9245	58	-0.019069	190	11	25
dDocent_Contig_9250	14	0	190	8	10
dDocent_Contig_9252	29	-0.00649576	190	15	19
dDocent_Contig_9257	43	0	190	10	17
dDocent_Contig_9263	24	0.0632547	190	9	24
dDocent_Contig_9264	121	0	190	6	7
dDocent_Contig_9265	14	0	190	13	9
dDocent_Contig_9266	49	0.0402462	190	12	11
dDocent_Contig_9267	50	-0.0198203	190	21	29
dDocent_Contig_9269	125	0.0148356	190	8	10
dDocent_Contig_9271	122	0.0323807	190	14	15
dDocent_Contig_9272	107	-0.00449914	190	21	29
dDocent_Contig_9275	60	0.0246734	190	18	16
dDocent_Contig_9277	65	0.233324	190	11	23
dDocent_Contig_928	40	0.00432373	190	21	29
dDocent_Contig_9283	8	0.526971	190	21	29
dDocent_Contig_9284	69	0.349845	190	11	13
dDocent_Contig_9285	148	0.0918954	190	21	29
dDocent_Contig_9287	40	0.0446753	190	21	29
dDocent_Contig_9288	29	0.00854851	190	19	26
dDocent_Contig_929	13	0.00573946	190	20	25
dDocent_Contig_9292	17	0.172659	190	21	29
dDocent_Contig_9293	141	0.103889	190	21	29
dDocent_Contig_9296	28	0.124119	190	20	26
dDocent_Contig_9299	13	0.104712	190	9	15
dDocent_Contig_93	72	0.0641509	190	6	12
dDocent_Contig_930	15	-0.375	190	1	5
dDocent_Contig_9303	25	0.441205	190	16	12
dDocent_Contig_9305	81	0.106015	190	21	29
dDocent_Contig_9306	55	0.0747272	190	17	21
dDocent_Contig_9307	14	-0.0648733	190	17	4
dDocent_Contig_931	46	0.0662487	190	19	29
dDocent_Contig_9314	20	0.0279605	190	15	17
dDocent_Contig_9318	60	0.0782912	190	14	12
dDocent_Contig_9319	16	-0.00743208	190	18	26
dDocent_Contig_9324	64	0	190	17	23
dDocent_Contig_933	8	-0.00792988	190	4	15
dDocent_Contig_934	9	0.0256162	190	21	29
dDocent_Contig_9341	43	0.153967	190	20	24
dDocent_Contig_9343	8	0.151778	190	7	13
dDocent_Contig_9344	9	0.034569	190	12	20
dDocent_Contig_9345	124	0.0315827	190	21	29
dDocent_Contig_9347	29	0	190	19	17
dDocent_Contig_9349	33	0.22889	190	21	29
dDocent_Contig_935	23	-0.00579701	190	21	29
dDocent_Contig_9353	32	-0.0196135	190	10	7
dDocent_Contig_9357	62	0.00468403	190	17	29
dDocent_Contig_936	31	0.211573	190	21	29
dDocent_Contig_9360	116	0	190	7	21
dDocent_Contig_9361	29	0.0680522	190	6	7
dDocent_Contig_9368	46	-0.180328	190	3	9
dDocent_Contig_937	31	0.0268317	190	17	27
dDocent_Contig_9370	125	0.0702418	190	16	17
dDocent_Contig_9375	46	0.159628	190	20	28
dDocent_Contig_9376	78	0.0148356	190	8	10
dDocent_Contig_9379	86	0.509254	190	21	29
dDocent_Contig_938	20	0.194997	190	17	29
dDocent_Contig_9380	106	0	190	21	29
dDocent_Contig_9383	32	0.261344	190	17	21
dDocent_Contig_9385	33	-0.010085	190	21	29
dDocent_Contig_9386	12	-0.00629364	190	19	26
dDocent_Contig_9387	127	0.00346999	190	21	29
dDocent_Contig_939	20	0.011257	190	21	29
dDocent_Contig_9392	11	0.280636	190	20	25
dDocent_Contig_9397	35	0.0146726	190	16	25
dDocent_Contig_9399	38	0.25364	190	21	29
dDocent_Contig_940	33	0	190	20	28
dDocent_Contig_9403	57	0.271597	190	7	3
dDocent_Contig_9405	122	-0.0187124	190	21	29
dDocent_Contig_9406	27	0.486788	190	19	23
dDocent_Contig_9409	56	0.114361	190	21	29
dDocent_Contig_941	32	0.0160356	190	16	26
dDocent_Contig_9415	15	0.355932	190	6	1
dDocent_Contig_9416	62	-0.3125	190	7	2
dDocent_Contig_9417	15	0.329618	190	21	29
dDocent_Contig_9418	30	0.534041	190	14	12
dDocent_Contig_942	8	0.00078596	190	21	29
dDocent_Contig_9421	137	0.01396	190	18	29
dDocent_Contig_9423	64	0.176675	190	19	29
dDocent_Contig_943	32	0.0106367	190	19	28
dDocent_Contig_9434	13	-0.000675684	190	9	19
dDocent_Contig_9439	118	-1.17E-16	190	15	15
dDocent_Contig_9440	14	0.0867496	190	12	22
dDocent_Contig_9441	78	0	190	12	24
dDocent_Contig_9442	111	0.0625	190	9	9
dDocent_Contig_945	10	0.313783	190	17	20
dDocent_Contig_9451	60	0.00229801	190	14	9
dDocent_Contig_9458	137	0	190	8	10
dDocent_Contig_9459	15	0.817792	190	5	2
dDocent_Contig_946	84	-0.0489126	190	9	13
dDocent_Contig_9460	46	0.189485	190	18	19
dDocent_Contig_9461	48	0.0395028	190	20	28
dDocent_Contig_9472	26	0.00414041	190	11	12
dDocent_Contig_9476	39	-0.0543795	190	11	15
dDocent_Contig_9477	24	0.102145	190	21	29
dDocent_Contig_948	8	-0.00831616	190	16	23
dDocent_Contig_9480	161	0.000410614	190	11	26
dDocent_Contig_9481	24	0.0703266	190	10	16
dDocent_Contig_9482	9	0.0209963	190	15	11
dDocent_Contig_9484	27	0.0337205	190	12	25
dDocent_Contig_9485	62	0.0249755	190	21	29
dDocent_Contig_949	15	-0.0200206	190	9	16
dDocent_Contig_9491	55	0.0192239	190	20	29
dDocent_Contig_9493	106	0.117993	190	6	7
dDocent_Contig_9494	23	0	190	18	18
dDocent_Contig_9497	28	0.152605	190	21	24
dDocent_Contig_95	8	0.0993017	190	21	29
dDocent_Contig_950	8	-0.0472088	190	13	23
dDocent_Contig_9500	42	0.235731	190	13	26
dDocent_Contig_9501	25	0.535884	190	6	16
dDocent_Contig_9502	30	0.00784133	190	8	9
dDocent_Contig_9504	103	0.1	190	6	6
dDocent_Contig_951	35	0	190	20	29
dDocent_Contig_9510	20	-0.368421	190	6	1
dDocent_Contig_9513	18	-0.0114453	190	19	25
dDocent_Contig_9520	13	-0.0227147	190	13	16
dDocent_Contig_9522	70	0.0250675	190	10	16
dDocent_Contig_9523	9	-0.00171053	190	21	29
dDocent_Contig_9526	31	0.0508284	190	18	29
dDocent_Contig_953	41	0.130231	190	9	13
dDocent_Contig_9532	136	0.197345	190	21	29
dDocent_Contig_9534	41	0.20098	190	21	29
dDocent_Contig_9535	66	0.00795021	190	21	29
dDocent_Contig_9537	57	0	190	9	18
dDocent_Contig_954	22	0.0821964	190	18	29
dDocent_Contig_9545	105	0.10267	190	10	18
dDocent_Contig_9547	155	0.0829928	190	7	19
dDocent_Contig_955	40	0.0201366	190	18	28
dDocent_Contig_9552	163	-0.0211783	190	10	23
dDocent_Contig_9553	47	0.100035	190	21	29
dDocent_Contig_9555	10	0.0733002	190	21	29
dDocent_Contig_9556	24	0.00987235	190	21	29
dDocent_Contig_9558	9	-0.014919	190	8	15
dDocent_Contig_956	13	0.10701	190	19	26
dDocent_Contig_9560	12	0.276318	190	21	29
dDocent_Contig_9563	23	0	190	12	16
dDocent_Contig_957	61	0.247002	190	9	18
dDocent_Contig_9570	8	0.0537634	190	12	22
dDocent_Contig_9571	23	0	190	15	18
dDocent_Contig_9579	39	0.00827018	190	18	24
dDocent_Contig_958	112	0.0581784	190	18	24
dDocent_Contig_9582	21	-0.0833081	190	3	8
dDocent_Contig_9583	9	0.148913	190	12	23
dDocent_Contig_9587	73	-0.0234419	190	21	29
dDocent_Contig_9588	16	0	190	5	3
dDocent_Contig_959	10	0.0129477	190	19	25
dDocent_Contig_9591	113	0.0379165	190	8	14
dDocent_Contig_9593	16	0.509978	190	13	17
dDocent_Contig_9594	62	0.295668	190	21	29
dDocent_Contig_9595	47	-0.00950761	190	16	25
dDocent_Contig_96	33	0.237532	190	21	29
dDocent_Contig_960	14	0.325902	190	20	29
dDocent_Contig_9603	8	-0.00950943	190	16	12
dDocent_Contig_9605	24	0.236799	190	5	7
dDocent_Contig_9608	130	0	190	5	2
dDocent_Contig_9609	60	0.0952476	190	11	17
dDocent_Contig_961	121	0.224377	190	5	14
dDocent_Contig_9611	61	0.0901611	190	13	19
dDocent_Contig_9614	63	0.109293	190	7	9
dDocent_Contig_9623	25	0.352897	190	14	27
dDocent_Contig_9626	98	-0.00579701	190	21	29
dDocent_Contig_9630	14	0	190	9	16
dDocent_Contig_9631	14	0.022074	190	21	29
dDocent_Contig_9636	61	0.397916	190	20	25
dDocent_Contig_9637	28	0.163179	190	6	27
dDocent_Contig_9638	104	-0.375	190	5	1
dDocent_Contig_964	21	0.0808376	190	11	17
dDocent_Contig_9641	9	0.13723	190	10	17
dDocent_Contig_9647	123	-1	190	6	1
dDocent_Contig_965	172	0	190	11	18
dDocent_Contig_9650	53	0.109612	190	8	12
dDocent_Contig_9651	34	0.145688	190	14	18
dDocent_Contig_9652	63	-0.00302453	190	19	22
dDocent_Contig_9653	134	0	190	9	15
dDocent_Contig_9654	71	-0.0317312	190	6	11
dDocent_Contig_9661	32	-0.0181847	190	21	29
dDocent_Contig_9662	30	0.00981652	190	21	29
dDocent_Contig_9670	154	0.148389	190	15	16
dDocent_Contig_9671	116	0.0118337	190	16	23
dDocent_Contig_9674	180	0.0471204	190	14	26
dDocent_Contig_9675	28	0.113067	190	9	16
dDocent_Contig_9679	108	0.112439	190	12	9
dDocent_Contig_9683	111	0.647446	190	21	29
dDocent_Contig_9685	56	-0.00624769	190	18	24
dDocent_Contig_9688	19	0.256443	190	21	29
dDocent_Contig_969	136	0.00750982	190	21	29
dDocent_Contig_9690	170	0.135855	190	10	25
dDocent_Contig_97	18	0.0106376	190	18	26
dDocent_Contig_970	16	0.0337205	190	12	25
dDocent_Contig_9700	173	0.182679	190	8	7
dDocent_Contig_9709	17	0.00574306	190	18	22
dDocent_Contig_9712	68	0.030678	190	21	29
dDocent_Contig_9714	75	0.405807	190	21	29
dDocent_Contig_9715	135	-0.0136402	190	8	15
dDocent_Contig_9717	20	-0.0977081	190	5	14
dDocent_Contig_9721	147	0.0556092	190	8	6
dDocent_Contig_9724	9	0.00607639	190	10	18
dDocent_Contig_9728	101	0.0204082	190	8	4
dDocent_Contig_9734	25	0.00795021	190	21	29
dDocent_Contig_9736	158	0.00932962	190	14	18
dDocent_Contig_9738	23	0.00965901	190	20	29
dDocent_Contig_9741	131	0.146358	190	21	29
dDocent_Contig_9743	175	0.0109224	190	16	18
dDocent_Contig_9748	34	-0.111111	190	3	12
dDocent_Contig_9749	43	0.0944366	190	14	18
dDocent_Contig_975	177	0.195846	190	21	29
dDocent_Contig_9753	138	0.00726968	190	21	29
dDocent_Contig_9757	39	-0.00729461	190	21	29
dDocent_Contig_9758	113	-0.109515	190	11	2
dDocent_Contig_9766	69	-0.0272466	190	11	17
dDocent_Contig_9768	70	0	190	9	13
dDocent_Contig_9769	127	0.126334	190	14	10
dDocent_Contig_9772	151	0.0704934	190	21	29
dDocent_Contig_978	25	0.18988	190	10	21
dDocent_Contig_9781	112	0.210601	190	21	29
dDocent_Contig_9783	65	0	190	10	11
dDocent_Contig_9787	36	-0.012908	190	21	29
dDocent_Contig_9790	63	0	190	17	24
dDocent_Contig_9791	18	0.285144	190	21	29
dDocent_Contig_9794	82	0.130337	190	14	24
dDocent_Contig_98	83	0.0244685	190	19	19
dDocent_Contig_9800	24	0	190	16	21
dDocent_Contig_9802	115	0.0833333	190	7	7
dDocent_Contig_9804	109	0.00827018	190	18	24
dDocent_Contig_9808	139	0.131579	190	3	2
dDocent_Contig_9809	8	0.0508284	190	18	29
dDocent_Contig_9816	18	0.297209	190	10	25
dDocent_Contig_9818	10	0.00633521	190	19	24
dDocent_Contig_9819	12	-0.0139775	190	21	29
dDocent_Contig_9820	23	0.113143	190	21	29
dDocent_Contig_9821	9	0.165262	190	21	29
dDocent_Contig_9823	49	0.116422	190	21	29
dDocent_Contig_9829	157	0.228664	190	8	16
dDocent_Contig_983	15	0.376539	190	20	26
dDocent_Contig_9832	51	0.494992	190	21	29
dDocent_Contig_9835	47	0.110909	190	11	20
dDocent_Contig_9836	118	0.166667	190	7	7
dDocent_Contig_9837	66	0.163366	190	9	13
dDocent_Contig_9839	38	0	190	7	5
dDocent_Contig_984	84	0	190	7	1
dDocent_Contig_9840	28	0	190	19	24
dDocent_Contig_9845	57	0.106736	190	9	15
dDocent_Contig_9846	123	0.00799233	190	21	29
dDocent_Contig_9847	8	0	190	19	27
dDocent_Contig_9851	10	0.00860509	190	21	29
dDocent_Contig_9852	14	0.375	190	5	1
dDocent_Contig_9853	29	0.0569676	190	17	29
dDocent_Contig_9855	105	0.324352	190	9	4
dDocent_Contig_9859	36	-0.0402477	190	8	6
dDocent_Contig_9860	9	0.0283186	190	6	18
dDocent_Contig_9866	86	0.28738	190	21	29
dDocent_Contig_9867	13	0.0877369	190	19	29
dDocent_Contig_9868	30	-0.0204928	190	11	17
dDocent_Contig_9869	32	-0.000231233	190	21	29
dDocent_Contig_987	24	-0.00579701	190	21	29
dDocent_Contig_9870	149	0.0188679	190	6	3
dDocent_Contig_9872	32	-0.0690361	190	4	16
dDocent_Contig_9873	124	0.0774908	190	10	5
dDocent_Contig_9876	73	-0.0152139	190	12	22
dDocent_Contig_9877	182	-0.130435	190	4	13
dDocent_Contig_9878	16	0.0504352	190	15	20
dDocent_Contig_988	22	0.0531157	190	7	12
dDocent_Contig_9880	76	0.0603769	190	17	25
dDocent_Contig_9881	25	0	190	4	2
dDocent_Contig_9883	127	0.445915	190	11	13
dDocent_Contig_9884	13	0	190	5	7
dDocent_Contig_9886	44	-0.00671695	190	20	29
dDocent_Contig_989	128	0.0853481	190	11	18
dDocent_Contig_9890	45	0.00794496	190	13	11
dDocent_Contig_9892	109	-0.0127427	190	20	22
dDocent_Contig_9898	76	0	190	18	19
dDocent_Contig_9900	11	0.148863	190	21	29
dDocent_Contig_9904	14	0.154275	190	21	29
dDocent_Contig_9905	69	0.397321	190	17	17
dDocent_Contig_9909	18	-0.000798421	190	21	29
dDocent_Contig_9911	103	-0.0596946	190	10	5
dDocent_Contig_9913	124	0.226014	190	21	29
dDocent_Contig_9916	39	0.0116419	190	19	29
dDocent_Contig_9918	15	0	190	18	15
dDocent_Contig_9921	16	0.468251	190	19	25
