Locus,H,FST,p,quantile
5801,0,0,-1,-1
5802,0,0,-1,-1
5803,0,0,-1,-1
5804,0,0,-1,-1
5805,0,0,-1,-1
5806,0.21975,0.18088737,0.22466699,0.22466699
5807,0.4246875,0.47019868,0.045271729,0.045271729
5808,0.20575,0.18347509,0.19619858,0.19619858
5809,0.077074286,-0.010644933,0.11992553,0.88007447
5810,0.13681818,0.069767442,0.44745858,0.55254142
5811,0.043206037,0.027913626,0.27741545,0.27741545
5812,0.11319593,0.12914248,0.14251399,0.14251399
5813,0.39124042,-0.044699685,0.002342311,0.99765769
5814,0.21975,0.18088737,0.22466699,0.22466699
5815,0,0,-1,-1
5816,0.29644814,0.07837666,0.42754268,0.57245732
5817,0.12784206,0.18934061,0.014241624,0.014241624
5818,0.084261538,0.079788205,0.22014158,0.22014158
5819,0.079333333,-0.058823529,8.11E-05,0.9999189
5820,0.092207407,0.074550129,0.30296125,0.30296125
5821,0.06478611,-0.021309449,0.059659277,0.94034072
5822,0,0,-1,-1
5823,0.060597527,0.009860592,0.28741776,0.71258224
5824,0.10167506,0.11640498,0.14423838,0.14423838
5825,0.057332237,-0.011647255,0.12261339,0.87738661
5826,0.1456,-0.025641026,0.038500355,0.96149964
5827,0.054468226,0.010600707,0.37704055,0.62295945
5828,0.27630662,0.33442623,0.058164732,0.058164732
5829,0.060597527,0.009860592,0.28741776,0.71258224
5830,0.026394147,0.005461309,0.48279846,0.51720154
5831,0,0,-1,-1
5832,0.033989934,-0.003757381,0.27288303,0.72711697
5833,0.336,0.33333333,0.10689113,0.10689113
5834,0.081730145,0.09279078,0.1436508,0.1436508
5836,0,0,-1,-1
5837,0.18,0.15384615,0.24444375,0.24444375
5838,0.15467821,-0.04988764,0.000736066,0.99926393
5839,0.077709563,0.064114251,0.28235215,0.28235215
5840,0.17314106,0.1650437,0.2175536,0.2175536
5841,0.33150125,-0.033990768,0.014769879,0.98523012
5842,0.14940179,0.029462738,0.28784379,0.71215621
5843,0.40060413,0.021524437,0.2883158,0.7116842
5844,0.52110197,-0.14500942,3.77E-25,1
5845,0.19678632,0.24113968,0.077286046,0.077286046
5846,0.047361481,0.042822735,0.18197094,0.18197094
5847,0.11900052,0.12910997,0.1724483,0.1724483
5849,0.49830583,0.024782926,0.36488371,0.63511629
5851,0.51169497,0.028625407,0.30291999,0.69708001
5852,0,0,-1,-1
5853,0.49006706,0.20594166,0.22781156,0.22781156
5854,0.11454545,0.095238095,0.28767301,0.28767301
5855,0.841,0.63218391,3.82E-19,1
5856,0.51188304,0.07562726,0.46034051,0.53965949
5857,0,0,-1,-1
5858,0.7261909,0.49541013,1.39E-05,0.99998608
5859,1.0363526,0.80755851,2,
5860,0.11255417,0.12930811,0.13848947,0.13848947
5861,0.51467681,0.20949433,0.25437995,0.25437995
5862,0.062097902,0.033783784,0.43765851,0.43765851
5863,0,0,-1,-1
5864,0,0,-1,-1
5865,0.042742105,0.017362394,0.40318184,0.40318184
5866,0,0,-1,-1
5867,0.022340252,0.010518643,0.38581414,0.38581414
5868,0.048100218,0.029803424,0.30721535,0.30721535
5869,0.53604537,0.17337865,0.48436803,0.51563197
5870,0,0,-1,-1
5871,0.48774809,-0.003572967,0.23299605,0.76700395
5872,0.099361784,0.11592633,0.13911198,0.13911198
5873,0.090012077,-0.027237354,0.031646495,0.96835351
5874,0.022244469,0.006258007,0.47507551,0.47507551
5875,0.18018895,-0.042424242,0.003372808,0.99662719
5877,0.50754481,0.012892505,0.26295941,0.73704059
5878,0.33173437,0.41971645,0.012765755,0.012765755
5879,0.037823691,-0.009468318,0.17777099,0.82222901
5880,0.49969098,-0.020348202,0.077264395,0.92273561
5881,0.021202619,0.009556336,0.39627342,0.39627342
5882,0,0,-1,-1
5883,0.084622967,0.059605794,0.37140998,0.37140998
5884,0,0,-1,-1
5885,0.23683172,0.2999693,0.044569042,0.044569042
5886,0.071789773,0.024930748,0.39113411,0.60886589
5887,0.1645696,0.17056371,0.18797245,0.18797245
5888,0.078363158,-0.01551481,0.090271671,0.90972833
5889,0.18101871,-0.007278916,0.12998833,0.87001167
5890,0.49211222,0.02951679,0.4129409,0.5870591
5891,0.587981,0.28098999,0.25387907,0.74612093
5892,0.22769946,0.083093019,0.43888274,0.56111726
5893,0.31019176,0.065827132,0.40610238,0.59389762
5894,0.16513576,-0.005435617,0.14508683,0.85491317
5895,0.54536447,0.28722789,0.31577503,0.31577503
5896,0.14054688,0.028793774,0.28959329,0.71040671
5897,0.62709402,0.50197628,0.32019014,0.32019014
5898,0.11929348,0.13378891,0.1559282,0.1559282
5899,0.38300831,0.44376278,0.041620257,0.041620257
5900,0.50827679,0.02488785,0.31124692,0.68875308
5901,0,0,-1,-1
5902,0,0,-1,-1
5903,0,0,-1,-1
5904,0.25218608,0.006563836,0.20277203,0.79722797
5905,0.052765152,-0.32663317,1.24E-134,1
5906,0.56229713,0.27265167,0.48798306,0.48798306
5907,0,0,-1,-1
5908,0,0,-1,-1
5909,0.50782151,0.030569187,0.33684471,0.66315529
5910,0,0,-1,-1
5911,0.18083333,0.22580645,0.079263119,0.079263119
5912,0.064899408,0.044201313,0.34287591,0.34287591
5913,0.13558911,0.026530099,0.27709726,0.72290274
5914,0.022950639,-0.01086508,0.1757317,0.8242683
5915,0.077597952,0.028166846,0.38439171,0.61560829
5916,0.16908347,0.029290898,0.27653421,0.72346579
5917,0.71519841,0.37546468,5.81E-28,1
5918,0.059567568,0.002770083,0.22809352,0.77190648
5919,0.044475247,-0.003150923,0.25488468,0.74511532
5920,0,0,-1,-1
5921,0.57973807,0.26047785,0.27514251,0.72485749
5922,0.067481061,-0.037328094,0.008877975,0.99112202
5923,0.05158599,-0.022123894,0.054732108,0.94526789
5924,0.1084407,0.11592633,0.17272226,0.17272226
5925,0,0,-1,-1
5926,0,0,-1,-1
5927,0.11984231,-0.027152361,0.0319582,0.9680418
5928,0.053921875,0.026369168,0.41584268,0.41584268
5929,0,0,-1,-1
5930,0.54169381,0.59920589,0.019205185,0.019205185
5931,0.11877834,0.031141869,0.29164785,0.70835215
5932,0.14497549,0.14792899,0.1975827,0.1975827
5933,0.092803939,-0.04645757,0.001560543,0.99843946
5934,0.02817433,0.00618753,0.48855935,0.51144065
5935,0.07094697,0.013347571,0.28662516,0.71337484
5936,0.26863715,0.28342004,0.14726059,0.14726059
5937,0.54163952,0.19354505,0.46359257,0.53640743
5938,0,0,-1,-1
5939,0,0,-1,-1
5940,0,0,-1,-1
5941,0.01879065,-0.064359113,8.04E-06,0.99999196
5942,0.11353125,0.13680154,0.11649174,0.11649174
5943,0.024863165,0.006325911,0.49032198,0.49032198
5944,0,0,-1,-1
5945,0.075822222,0.015240328,0.28351194,0.71648806
5946,0.21980159,0.14973822,0.35352063,0.35352063
5947,0.042,9.02E-17,0.31599985,0.68400015
5948,0.28542309,0.28561337,0.14714482,0.14714482
5949,0,0,-1,-1
5950,0.43107934,0.29864986,0.20312836,0.20312836
5951,0.098984442,0.065875741,0.41575987,0.41575987
5952,0.1792,-0.09375,1.33E-10,1
5953,0.065837663,0.021161417,0.38677487,0.61322513
5954,0.039524793,0.033978045,0.18975436,0.18975436
5955,0.094583333,0.11894273,0.10182206,0.10182206
5956,0.10933166,0.081567116,0.34916146,0.34916146
5957,0.1378469,0.17071392,0.10181223,0.10181223
5958,0.061455026,0.059836418,0.19190768,0.19190768
5959,0,0,-1,-1
5960,0.021182692,0.008624603,0.41578897,0.41578897
5961,0.048687364,0.041503524,0.20313502,0.20313502
5962,0,0,-1,-1
5963,0,0,-1,-1
5964,0,0,-1,-1
5965,0.081590616,0.007511132,0.22307579,0.77692421
5966,0.12351648,0.10320285,0.28660651,0.28660651
5967,0.41411029,0.32918963,0.15181122,0.15181122
5968,0.1861814,0.074356184,0.39708765,0.60291235
5969,0,0,-1,-1
5970,0.078834846,0.038629771,0.47210092,0.52789908
5972,0.13735658,0.17923959,0.071204999,0.071204999
5973,0.11307692,0.020408163,0.25300723,0.74699277
5974,0,0,-1,-1
5975,0.46159918,-0.016280513,0.12588439,0.87411561
5976,0.33173437,0.41971645,0.012765755,0.012765755
5977,0.37506667,0.27835052,0.22066681,0.22066681
5978,0.023094653,-0.004561529,0.28653131,0.71346869
5979,0.37976551,0.2978123,0.18140184,0.18140184
5980,0.49211222,0.02951679,0.4129409,0.5870591
5981,0.23216408,-0.025075778,0.03939869,0.96060131
5982,0.047173913,0.039016897,0.20998566,0.20998566
5983,0.50053918,-0.010549118,0.14618907,0.85381093
5984,0.061135531,0.018573996,0.37957984,0.62042016
5985,0,0,-1,-1
5986,0,0,-1,-1
5987,0,0,-1,-1
5988,0.19515152,-0.043478261,0.002690519,0.99730948
5989,0.063033094,0.016190148,0.34646068,0.65353932
5990,0.54316309,0.14140231,0.28045434,0.71954566
5991,0.057403846,-0.045226131,0.002138063,0.99786194
5992,0.052467655,0.018422745,0.49497681,0.49497681
5993,0.032728797,0.012866484,0.40924953,0.40924953
5994,0.044642884,0.036450079,0.2091157,0.2091157
5995,0.50440007,0.004651368,0.23555196,0.76444804
5996,0,0,-1,-1
5997,0.037608471,-0.015245159,0.10930762,0.89069238
5998,0.14287228,0.073359073,0.45841252,0.54158748
5999,0.15341906,0.18924929,0.093548708,0.093548708
6000,1,1,2,
6001,0.587981,0.28098999,0.25387907,0.74612093
6002,0.082016667,-0.024182077,0.045251931,0.95474807
6003,0.067481061,-0.037328094,0.008877975,0.99112202
6004,0.18599633,0.16909405,0.21263021,0.21263021
6005,0.23178902,0.28235831,0.069017556,0.069017556
6006,0.50236833,-0.003462598,0.19245042,0.80754958
6007,0.064615385,0.04,0.38435824,0.38435824
6009,0.027159751,-0.016910936,0.096522686,0.90347731
6010,0.32155473,0.38560699,0.042246589,0.042246589
6011,0.071678389,0.065875741,0.22175898,0.22175898
6012,0.15698529,0.21311475,0.042385693,0.042385693
6013,0.072880435,0.081282625,0.14610814,0.14610814
6014,0.48358239,-0.020783377,0.090304985,0.90969501
6015,0.5569365,0.18981875,0.26558282,0.73441718
6016,0.022340252,0.010518643,0.38581414,0.38581414
6017,0.06703734,-0.035670144,0.011453322,0.98854668
6018,0,0,-1,-1
6019,0,0,-1,-1
6020,0.13721718,0.087117538,0.43159624,0.43159624
6021,0.14114644,0.072114479,0.45193422,0.54806578
6022,0.39262233,0.06785224,0.4168155,0.5831845
6023,0.11787758,-0.003122167,0.15403818,0.84596182
6024,0.34625725,-0.080763583,5.03E-08,0.99999995
6025,0.067195244,0.06643464,0.18616502,0.18616502
6026,0.218,0.11926606,0.47346218,0.47346218
6027,0.14173996,-0.02894864,0.026819761,0.97318024
6028,0.59013889,0.60461285,0.053236753,0.053236753
6029,0.088939738,-0.031150468,0.019968863,0.98003114
6030,0.47978781,-0.020812133,0.092641173,0.90735883
6031,0,0,-1,-1
6032,0,0,-1,-1
6033,0.21354824,0.15052678,0.32500819,0.32500819
6034,0.13265934,0.16500994,0.096960803,0.096960803
6035,0,0,-1,-1
6036,0,0,-1,-1
6037,0.19384615,0.21428571,0.14324342,0.14324342
6038,0.054515625,0.036973345,0.30372995,0.30372995
6039,0,0,-1,-1
6040,0.023988025,-0.007447102,0.2301481,0.7698519
6041,0.50168941,-0.012394453,0.12962959,0.87037041
6043,0,0,-1,-1
6044,0,0,-1,-1
6045,0.047892157,0.025588536,0.35208096,0.35208096
6046,0.097254902,0.096774194,0.2096058,0.2096058
6047,0.09577342,0.082802548,0.27360998,0.27360998
6048,0.49783223,-0.008480133,0.16936593,0.83063407
6049,0,0,-1,-1
6050,0,0,-1,-1
6051,0.33149072,-0.024098995,0.04740859,0.95259141
6052,0.12833333,0.008264463,0.21028253,0.78971747
6053,0.11802198,0.061452514,0.45452356,0.54547644
6054,0.047892157,0.025588536,0.35208096,0.35208096
6055,0.54163952,0.19354505,0.46359257,0.53640743
6056,0,0,-1,-1
6057,0.63602273,0.50259067,0.36100091,0.36100091
6058,0.18125,0.085714286,0.43596175,0.56403825
6059,0.15432369,0.18498966,0.11120306,0.11120306
6060,0.37459573,0.27744326,0.22244369,0.22244369
6061,0.39922575,0.46715042,0.03005407,0.03005407
6062,0.059242424,0.024722933,0.47611303,0.52388697
6063,0.57555556,0.61081081,0.038953863,0.038953863
6064,0.052232717,-0.009468318,0.15226767,0.84773233
6065,0.53574585,0.1318954,0.36269073,0.63730927
6066,0.10489717,0.064824655,0.45014388,0.45014388
6067,0.24115,0.18722787,0.25156853,0.25156853
6068,0.14535938,0.060948081,0.38907983,0.61092017
6069,0.21718706,0.075100325,0.41988129,0.58011871
6070,0.035230978,0.006556113,0.46227218,0.53772782
6071,0.68279517,0.52201311,0.29968341,0.70031659
6072,0.024863165,0.006325911,0.49032198,0.49032198
6073,0.022135528,0.00136726,0.41649926,0.58350074
6074,0.11055288,0.11354642,0.19329997,0.19329997
6075,0.196875,0.12727273,0.41565605,0.41565605
6076,0,0,-1,-1
6077,0.042643369,0.040341367,0.16090184,0.16090184
6078,0.39375,0.40740741,0.079395104,0.079395104
6079,0.10267627,0.044596626,0.39623997,0.60376003
6080,0.14127667,-0.010328825,0.1191426,0.8808574
6081,0.11802198,0.061452514,0.45452356,0.54547644
6082,0.088351648,-0.25373134,2.29E-79,1
6083,0.041068089,0.009563736,0.48772415,0.51227585
6084,0.69129322,-0.051169967,1.00E-07,1
6085,0,0,-1,-1
6086,0.49857758,-0.005736636,0.18840688,0.81159312
6087,0.11095088,-0.025817255,0.035950562,0.96404944
6088,0.061135531,0.018573996,0.37957984,0.62042016
6089,0.11699101,0.040910591,0.33037638,0.66962362
6090,0.021182692,0.008624603,0.41578897,0.41578897
6091,0.07,8.33E-17,0.18942407,0.81057593
6092,0.39111111,-0.1,6.38E-12,1
6093,0.49973739,-0.020955574,0.073331238,0.92666876
6094,0.21010989,0.12133891,0.45788715,0.45788715
6095,0.094302536,0.019498607,0.26617609,0.73382391
6096,0.053482534,0.05003657,0.18411516,0.18411516
6097,0.021141346,0.006685769,0.45770072,0.45770072
6098,0,0,-1,-1
6099,0.058483516,-0.025930101,0.038976649,0.96102335
6100,0.4927831,-0.020011481,0.088236638,0.91176336
6101,0,0,-1,-1
6102,0.51895493,0.080077398,0.40879692,0.59120308
6103,0.060597527,0.009860592,0.28741776,0.71258224
6104,0.91627941,0.81664981,0.001303672,0.99869633
6105,0.45273839,0.019183153,0.3447708,0.6552292
6106,0.021074624,0.003540929,0.47186442,0.52813558
6107,0.021025962,0.001234737,0.41963692,0.58036308
6108,0.042497606,0.008124338,0.45261762,0.54738238
6109,0.097969499,0.10336239,0.18459165,0.18459165
6110,0.18,0.15384615,0.24444375,0.24444375
6111,0.50053918,-0.010549118,0.14618907,0.85381093
6112,0.021119808,0.005672764,0.48014756,0.48014756
6113,0.10283597,0.1263799,0.10387775,0.10387775
6114,0.076887681,-0.018663001,0.071912082,0.92808792
6115,0.83732143,0.78502879,0.47443971,0.52556029
6116,0,0,-1,-1
6117,0.11606672,0.00204856,0.17870842,0.82129158
6118,0.1925161,0.21964567,0.12534815,0.12534815
6119,0.4292356,-0.15948517,3.24E-30,1
6120,0.52696774,0.10054506,0.38350262,0.61649738
6121,0.18369281,0.16313823,0.22027293,0.22027293
6122,0.042205981,0.004880371,0.39874789,0.60125211
6124,0,0,-1,-1
6125,0.024965988,0.010418389,0.40707477,0.40707477
6126,0.53192259,0.38410617,0.13881185,0.13881185
6127,0.12090909,-0.052631579,0.000400985,0.99959902
6128,0.041271562,-0.020200372,0.067695161,0.93230484
6129,0.022269402,0.007370591,0.45101818,0.45101818
6130,0.042576923,0.038843722,0.17141916,0.17141916
6131,0.054515625,0.036973345,0.30372995,0.30372995
6132,0,0,-1,-1
6133,0.0725,0,0.1859052,0.8140948
6134,0.048652303,0.006556113,0.37882866,0.62117134
6135,0.24547619,0.27578403,0.11718342,0.11718342
6136,0.49969098,-0.020348202,0.077264395,0.92273561
6137,0.36710559,0.017169662,0.26488224,0.73511776
6138,0.080082645,0.091847265,0.14345665,0.14345665
6139,0.12833333,0.008264463,0.21028253,0.78971747
6140,0.49969098,-0.020348202,0.077264395,0.92273561
6141,0.075909091,0.077844311,0.1823839,0.1823839
6142,0.50053918,-0.010549118,0.14618907,0.85381093
6143,0.0246134,-0.003757381,0.2976505,0.7023495
6144,0.1115625,0.12156863,0.16467395,0.16467395
6145,0.11545139,0.15115789,0.076812699,0.076812699
6146,0.31569703,0.11512045,0.49794896,0.49794896
6148,0,0,-1,-1
6149,0.054796875,0.041916168,0.25913682,0.25913682
6150,0.10287879,-0.2371134,8.21E-69,1
6152,0.10545455,0.047619048,0.40887632,0.59112368
6153,0.52343514,0.13018238,0.47568404,0.47568404
6154,0,0,-1,-1
6155,0.11055288,0.11354642,0.19329997,0.19329997
6156,0,0,-1,-1
6157,0.1232,-0.21212121,1.31E-54,1
6158,0.084983748,-0.031150468,0.020424674,0.97957533
6160,0.033009198,0.021251839,0.28528252,0.28528252
6161,0.020158597,0.007867446,0.42694457,0.42694457
6163,0,0,-1,-1
6164,0,0,-1,-1
6167,0.18,0.15384615,0.24444375,0.24444375
6168,0,0,-1,-1
6169,0.062932388,-0.001322989,0.18878888,0.81121112
6170,0.435,0.33333333,0.15073324,0.15073324
6171,0,0,-1,-1
6172,0.19618421,0.15492958,0.26773432,0.26773432
6173,0.082101184,0.10270046,0.10009987,0.10009987
6174,0.098388644,0.086890841,0.26913391,0.26913391
6175,0.078976752,0.040357174,0.48683776,0.51316224
6176,0.50301257,0.087109188,0.44491309,0.44491309
6177,0.24857143,0.15384615,0.39879257,0.39879257
6178,0.10638305,0.043702281,0.37582793,0.62417207
6179,0.15804765,0.019283092,0.25068791,0.74931209
6182,0.47842159,0.01054607,0.34993539,0.65006461
6183,0.15259516,0.19047619,0.085882797,0.085882797
6184,0.21506111,-0.050160085,0.000679187,0.99932081
6185,0.14377205,0.11124741,0.30496001,0.30496001
6186,0.080082645,0.091847265,0.14345665,0.14345665
6187,0.052941263,0.004042037,0.30759471,0.69240529
6188,0.097254902,0.096774194,0.2096058,0.2096058
6189,0,0,-1,-1
6190,0.071680519,0.031607263,0.46385003,0.53614997
6191,0.240625,0.30181818,0.053831066,0.053831066
6192,0.057332237,-0.011647255,0.12261339,0.87738661
6193,0.03797037,-0.018337885,0.081314263,0.91868574
6194,0.036644628,-0.041948579,0.002913509,0.99708649
6195,0.22258045,0.12225705,0.46773499,0.46773499
6196,0.042396053,0.009341734,0.47411722,0.52588278
6197,0.021359325,-0.005719105,0.26921772,0.73078228
6198,0.12229959,0.1526025,0.096421367,0.096421367
6200,0.074885703,0.034664136,0.47055373,0.52944627
6201,0.076854459,0.018765298,0.3064831,0.6935169
6202,0.51837865,0.078691515,0.41031905,0.58968095
6203,0.08892133,0.10506346,0.12453667,0.12453667
6204,0.50440007,0.004651368,0.23555196,0.76444804
6205,0.057686257,-0.005438777,0.17203758,0.82796242
6206,0.41083333,0.29411765,0.22001226,0.22001226
6207,0.020158597,0.007867446,0.42694457,0.42694457
6208,0.07,8.33E-17,0.18942407,0.81057593
6209,0.49802977,-0.014936415,0.11843057,0.88156943
6210,0.0749,-0.12149533,1.73E-17,1
6211,0.20980416,0.25598442,0.068717193,0.068717193
6212,0.29118132,0.36597792,0.028239738,0.028239738
6213,0.49676982,0.01814984,0.34125714,0.65874286
6214,0.021359325,-0.005719105,0.26921772,0.73078228
6215,0.098484718,0.05586919,0.49676087,0.49676087
6216,0.076363636,0.047619048,0.41284993,0.41284993
6217,0.49180626,-0.001469329,0.2407417,0.7592583
6218,0.066892738,0.072683059,0.14811266,0.14811266
6219,0.024506013,-0.00815593,0.21679276,0.78320724
6220,0.24274074,0.20353982,0.20790534,0.20790534
6221,0.50009378,-0.016326277,0.10417439,0.89582561
6222,0.19748877,-0.004352371,0.14138988,0.85861012
6223,0.048496732,0.037735849,0.23301297,0.23301297
6224,0,0,-1,-1
6225,0.081730145,0.09279078,0.1436508,0.1436508
6226,0.08892133,0.10506346,0.12453667,0.12453667
6227,0,0,-1,-1
6228,0,0,-1,-1
6229,0,0,-1,-1
6230,0.074024148,0.020589872,0.33529298,0.66470702
6231,0.020520633,-0.009436963,0.20252639,0.79747361
6232,0.32962463,0.13189214,0.46767647,0.46767647
6233,0.047830491,0.010987274,0.45302102,0.54697898
6234,0.50196372,0.007867446,0.26433754,0.73566246
6235,0.032489941,0.005609383,0.45635491,0.54364509
6236,0.0749,-0.12149533,1.73E-17,1
6237,0.062045455,-0.12820513,1.90E-19,1
6238,0.44755467,0.35662997,0.11434223,0.11434223
6239,0.2685089,-0.13256048,8.96E-21,1
6240,0.053603693,0.020589872,0.48255931,0.48255931
6241,0,0,-1,-1
6242,0,0,-1,-1
6243,0.12090909,-0.052631579,0.000400985,0.99959902
6244,0.039222146,-0.019832021,0.070173366,0.92982663
6245,0.15668027,-0.034702099,0.012135836,0.98786416
6246,0.045164835,-0.32846715,3.22E-136,1
6247,0.12689697,0.085872576,0.38653972,0.38653972
6248,0.27791667,0.16521739,0.41727513,0.41727513
6249,0.50652829,0.5679568,0.012498535,0.012498535
6250,0.481024,-0.015804701,0.13410865,0.86589135
6251,0,0,-1,-1
6252,0.33398762,-0.082737487,2.20E-08,0.99999998
6253,0.085215789,0.06614786,0.3192421,0.3192421
6254,0.07,8.33E-17,0.18942407,0.81057593
6255,0.76101562,0.4229203,6.49E-48,1
6256,0.023634259,0.012732615,0.35330686,0.35330686
6257,0.049407407,0.001890359,0.30433004,0.69566996
6258,0.10841471,0.12522285,0.13291589,0.13291589
6259,0,0,-1,-1
6260,0.072880435,0.081282625,0.14610814,0.14610814
6262,0.051820473,0.006163902,0.34612638,0.65387362
6263,0.56819167,0.52810076,0.072894148,0.072894148
6264,0.20364616,0.14208938,0.34809054,0.34809054
